desi_id,mean_fiber_ra,mean_fiber_dec,z,zerr,ra,dec,type,shape_r,shape_e1,shape_e2,sersic,ebv,brickid,dchisq_psf,dchisq_rex,dchisq_exp,dchisq_dev,dchisq_ser,id,flux_g,flux_r,flux_i,flux_z,flux_w1,flux_w2,flux_w3,flux_w4,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,mw_transmission_i,fitbits,mw_transmission_w1,brickname,mw_transmission_z,mw_transmission_g,maskbits,mw_transmission_w2,mw_transmission_w3,objid,mw_transmission_w4,mw_transmission_r,apflux_g_0_5,apflux_g_0_75,apflux_g_1_0,apflux_g_1_5,apflux_g_2_0,apflux_g_3_5,apflux_r_0_5,apflux_r_0_75,apflux_r_1_0,apflux_r_1_5,apflux_r_2_0,apflux_r_3_5
39627636401508885,147.0289203159352,-6.291706770051253,0.8638521734137451,7.808361158762885e-05,147.02893294099704,-6.291715626531082,REX,1.2028574,0.0,0.0,1.0,0.052543234,295004,3646.4265,5714.669,5721.5654,5739.3613,0.0,J147.028933-6.291716,1.1752491,2.5454364,6.1394506,9.514272,33.58381,19.570414,78.3179,-2505.4832,609.73083,184.84644,56.088333,17.487434,2.7332153,0.62291837,0.00107386,3.6899644e-06,0.9258497,0,0.991135,"(49, 52, 54, 57, 109, 48, 54, 50)",0.943079,0.855954,0,0.9945464,0.9988344,9672,0.9995597,0.90052867,0.08743704,0.18716513,0.30667874,0.55503356,0.78530717,1.2437431,0.25840405,0.4881162,0.7493052,1.3066175,1.7340671,2.5143924
39627654457984508,147.941447232658,-5.506874247632904,1.16000403820803,5.323066964868313e-05,147.94145630261505,-5.506886731073112,EXP,0.35847357,-0.31259927,0.15387642,1.0,0.044562243,299309,451.99817,470.77145,477.46124,483.15988,484.02554,J147.941456-5.506887,0.21533503,0.19385186,0.06324034,0.29430902,1.7875023,-5.487844,-18.430952,2557.8672,9211.653,1288.3602,224.35051,82.85153,3.6226523,0.7205016,0.000827531,2.6884647e-06,0.93674797,8192,0.99247646,"(49, 52, 55, 57, 109, 48, 53, 53)",0.9515115,0.876417,0,0.99537283,0.99901134,3484,0.9996266,0.91497475,0.07371382,0.13716596,0.20289801,0.3545745,0.53991777,0.7765137,0.123683415,0.26446795,0.43553805,1.0376666,1.8913943,3.1274004
39627720786707922,148.8206871152594,-2.767029366589394,0.3335776727212706,4.662247382784367e-06,148.82068144240478,-2.7670361638876426,REX,0.3054422,0.0,0.0,1.0,0.040829584,315123,333.36115,348.05655,352.1257,352.80692,0.0,J148.820681-2.767036,0.5112855,0.7311602,0.96204793,1.5516181,-0.25984374,1.0613804,19.826218,234.44456,428.26495,100.132225,142.57423,22.236935,4.110021,0.7380449,0.0010114502,3.1478617e-06,0.941889,0,0.99310446,"(49, 52, 56, 56, 109, 48, 50, 55)",0.95548123,0.8861546,0,0.9957596,0.9990941,1595,0.99965787,0.9218103,0.18936704,0.3321209,0.4321962,0.4599067,0.49498516,0.5877797,0.23705898,0.41607377,0.54430544,0.7150381,0.9163422,1.0002279
39627660615225397,156.3313106167066,-5.158548946397129,0.1595656491360199,1.597740932195764e-05,156.3313273419922,-5.1585701732800935,SER,0.5090009,-0.0491646,0.14053889,4.7983747,0.043100767,300777,564751.9,607313.44,615743.6,608757.75,615818.44,J156.331327-5.158570,10.0246,20.990934,28.348501,34.249374,29.121607,18.041527,83.60797,-1397.7683,3502.644,356.76175,68.301704,44.135384,2.8273997,0.5994564,0.0008221538,2.8480583e-06,0.93875754,128,0.99272233,"(49, 53, 54, 51, 109, 48, 53, 50)",0.95306385,0.8802168,0,0.9955242,0.99904376,7945,0.9996388,0.91764504,1.9832962,3.5432386,4.8780227,6.7285123,7.824271,9.243667,4.3820934,7.794225,10.7176695,14.697038,17.091011,20.05465
39627678684283452,156.207027951672,-4.541227798422444,0.8646446815462366,0.0001323446848678,156.20701082547532,-4.541233396046684,REX,0.27936247,0.0,0.0,1.0,0.049160615,305085,1682.205,1756.778,1764.7181,1767.8014,0.0,J156.207011-4.541233,0.07068799,0.5012042,1.8708276,3.3014274,14.928056,12.7143135,-28.084162,687.36554,11559.85,1071.1677,163.35812,79.22039,3.3399258,0.65705377,0.0007140367,2.301941e-06,0.9304532,0,0.99170333,"(49, 53, 54, 51, 109, 48, 52, 53)",0.9466438,0.86456794,0,0.9948966,0.99890935,1152,0.9995881,0.90662336,0.024173994,0.044180345,0.05843657,0.098807864,0.15888672,0.2775865,0.15535106,0.27045184,0.3520121,0.48027098,0.52862054,0.77842915
39627751086358648,154.7558582021095,-1.621501054075676,0.8572217517658276,1.852415636974952e-05,154.7558423206708,-1.62152893384548,REX,0.2593383,0.0,0.0,1.0,0.054355595,322347,2017.3214,2076.344,2094.124,2091.7324,0.0,J154.755842-1.621529,0.3946214,0.5148612,0.84345454,0.9749075,0.6434973,0.036966193,28.001745,-736.4729,4405.4463,4763.3477,69.06278,101.922134,4.0473742,0.7017448,0.0005653049,2.2141808e-06,0.92339253,0,0.99083066,"(49, 53, 52, 56, 109, 48, 49, 53)",0.9411745,0.85137415,0,0.99435884,0.9987942,397,0.9995445,0.89728016,0.12679593,0.2138153,0.28047368,0.3495262,0.3780392,0.39082396,0.15877481,0.27844656,0.3727337,0.4565754,0.49450684,0.50028133
39627745059144656,155.5497187086856,-1.859327035134865,0.452668876956529,8.068518860331911e-05,155.54972391428524,-1.8593498971019649,SER,0.84092796,-0.02438141,0.02664975,5.3450875,0.049907345,320910,173898.5,194622.92,197813.4,194666.06,197896.48,J155.549724-1.859350,1.8711971,11.053842,20.81401,28.986942,62.491756,42.59139,178.67862,-4356.1133,1926.3146,1128.4551,68.17297,27.161573,2.2011752,0.5314454,0.00064137613,2.3019684e-06,0.92943496,0,0.99157786,"(49, 53, 53, 54, 109, 48, 49, 55)",0.9458557,0.8626589,0,0.9948193,0.99889284,2073,0.9995818,0.9052744,0.3103189,0.5740603,0.8104891,1.1826311,1.4554336,1.8781234,1.9916277,3.503949,4.811791,6.734018,7.979121,9.870961
39627739048710134,157.4487126049298,-2.00586024449469,1.455071715751311,0.0001309687658429,157.44873714415198,-2.005870684287752,DEV,0.7811951,0.50235295,0.0741689,4.0,0.047093235,319477,1062.956,1135.1895,1186.7053,1166.8187,1187.9521,J157.448737-2.005871,0.41176096,0.56922984,0.6957952,1.0250723,6.9700885,11.071481,-427.29407,13241.125,5587.1943,517.0114,70.58405,38.118095,3.343578,0.63909936,0.00065495836,2.2256693e-06,0.933278,0,0.9920509,"(49, 53, 55, 51, 109, 48, 50, 48)",0.9488292,0.8698752,0,0.9951107,0.99895525,9087,0.99960536,0.91036856,0.08580764,0.15251547,0.20776372,0.2816564,0.34362158,0.64887506,0.111897655,0.21141103,0.29222482,0.39537412,0.4287634,0.91087586
39627763212094065,157.6155083041172,-0.9228643238205398,0.3866013974996741,2.215179910889325e-05,157.615497880838,-0.9228775458940904,SER,1.8714218,0.39297804,-0.34320992,1.9409735,0.058657497,325238,107124.9,140380.72,153752.3,153505.95,154626.05,J157.615498-0.922878,4.621887,14.566126,21.272411,29.76182,59.76524,47.351818,164.69296,-12613.65,2397.9783,170.29152,85.83759,29.215845,2.0846941,0.47130758,0.00061398174,2.0907166e-06,0.91758627,0,0.99010855,"(49, 53, 55, 54, 109, 48, 49, 48)",0.93666935,0.840601,0,0.9939137,0.99869883,5214,0.9995085,0.8896161,0.44515106,0.88447917,1.3490452,2.2141874,2.936575,4.2311354,1.6066532,3.1037722,4.626054,7.2462883,9.266727,12.613992
39627859559453311,140.4414080212071,2.997739739763461,0.3565926093456188,5.617501669214336e-05,140.44140906488846,2.997762549939324,SER,1.3019491,-0.06701896,0.021302871,6.0,0.048367333,348209,199203.25,226983.92,233151.73,227127.55,233598.12,J140.441409+2.997763,4.6231365,22.861643,39.832462,53.376106,85.40483,57.0188,119.657074,171.03407,560.6394,90.60143,76.16141,18.968372,1.7149997,0.46810266,0.00088914577,3.2646037e-06,0.9315361,8,0.99183667,"(49, 52, 48, 51, 112, 48, 51, 48)",0.94748175,0.8666005,0,0.9949787,0.998927,7635,0.9995947,0.90805864,0.43274644,0.84184915,1.2625514,2.0233715,2.603678,3.8124971,3.4688697,6.2114873,8.574099,12.039207,14.422633,18.58249
39089837394897203,149.5642230955868,2.516781700206593,0.4744586206457361,8.216675474062982e-05,149.56422444720036,2.516777077714187,SER,0.6173415,-0.058213007,0.10626372,6.0,0.020392807,345366,185231.1,196733.28,198860.42,196892.66,198993.5,J149.564224+2.516777,0.86993814,4.334727,7.672357,10.508434,16.000349,8.823282,84.04533,-368.7616,3539.063,6113.9775,619.5552,406.92627,2.9009845,0.6186485,0.00071268465,2.442689e-06,0.97054094,8,0.99654996,"(49, 52, 57, 54, 112, 48, 50, 53)",0.97751117,0.9414191,0,0.9978798,0.9995474,5280,0.9998291,0.9601517,0.17018658,0.30951044,0.42978498,0.6134234,0.71128464,0.84564763,0.9710641,1.7034729,2.294885,3.0746238,3.5263076,4.183737
39627853687424912,150.3301973189016,2.646628440713,1.436095557230777,4.968388366192508e-05,150.33022475742072,2.6466250109760714,REX,0.38353503,0.0,0.0,1.0,0.019403411,346809,3479.7954,3749.676,3767.565,3784.0764,0.0,J150.330225+2.646625,0.31664184,0.42120296,0.4720282,0.61201626,1.5581454,-0.76962376,19.636923,3046.1987,8522.792,14039.419,930.40894,570.5183,3.8797653,0.70956004,0.0009458148,3.0683818e-06,0.97194993,0,0.9967171,"(49, 53, 48, 51, 112, 48, 50, 55)",0.9785905,0.94418037,0,0.9979826,0.9995694,6248,0.9998374,0.9620478,0.08292278,0.14603832,0.20174684,0.27577806,0.29888037,0.31535068,0.12546939,0.22216521,0.29497904,0.3819118,0.41851488,0.4789652
39627859760776715,152.3200522285183,2.979812568772019,0.9002214495854407,0.0001040387448598,152.3200706321055,2.9798010657383025,DEV,1.4019761,0.11420371,0.20798023,4.0,0.028824927,348257,4107.848,4766.115,4898.3916,4809.049,4902.278,J152.320071+2.979801,0.19634429,1.943472,6.0165935,12.582528,62.215553,41.719017,193.09283,-180.37067,493.06003,193.48897,18.31024,22.181215,1.8815833,0.46194604,0.0005606481,2.071847e-06,0.9586151,0,0.99512696,"(49, 53, 50, 51, 112, 48, 51, 48)",0.9683608,0.9182114,0,0.9970045,0.9993604,3040,0.9997584,0.94414264,0.034622725,0.04794617,0.05036927,0.100126244,0.15962172,0.34918994,0.23183796,0.43078515,0.6262643,0.9387279,1.2065183,1.8496598
39627877821452078,150.1500217072687,3.781026509630852,0.8814128502788536,0.0001422080598237,150.1499946015726,3.781035417538628,SER,0.7574481,0.28093922,0.1445593,1.6764896,0.023700442,352563,16402.342,19047.514,19418.764,19463.164,19505.473,J150.149995+3.781035,0.35115024,1.222687,3.5702922,6.335111,29.69247,18.140556,49.76225,-5445.175,8084.4136,1777.0931,1099.5863,45.83669,2.733943,0.5981209,0.00061686424,2.1223254e-06,0.9658453,0,0.9959915,"(49, 53, 48, 48, 112, 48, 51, 55)",0.9739115,0.9322464,0,0.99753636,0.99947405,14346,0.9998014,0.9538398,0.06030458,0.115675785,0.17958216,0.28424436,0.32770222,0.3766643,0.25817436,0.4663658,0.6646745,0.9512791,1.106493,1.2987179
39628003889647596,146.3157872329982,8.934566592209997,0.2665449390012282,5.716616245658368e-05,146.31575722760672,8.934560723480054,DEV,1.5129058,-0.040634662,-0.10883453,4.0,0.037380863,382620,148624.56,183616.42,187682.62,184075.62,187693.75,J146.315757+8.934561,7.982133,29.448412,47.60293,64.629456,89.10402,63.803288,31.933458,641.17346,185.81348,66.18828,29.229305,12.316723,1.6233802,0.430439,0.00077651435,3.0149988e-06,0.94666404,0,0.99368507,"(49, 52, 54, 50, 112, 48, 57, 48)",0.95916367,0.8952476,0,0.99611706,0.9991706,4230,0.9996867,0.9281714,0.9752342,1.8196907,2.6136158,3.9171314,4.879337,6.38469,3.3668807,6.361071,9.2929735,14.075842,17.561993,23.16606
39628051532744436,146.7814907008336,10.94566417868403,0.467377809040768,6.365043651375157e-05,146.78148609092983,10.945681039555533,SER,0.6903636,-0.5154738,-0.04242136,1.664215,0.026909035,393979,16752.178,18995.006,19651.674,19707.248,19737.066,J146.781486+10.945681,0.6444994,3.4822679,7.239909,10.35132,37.611305,30.8578,17.863573,368.53262,992.8629,323.45438,168.31998,61.45594,2.1299486,0.504313,0.00051520165,1.7953902e-06,0.96131194,0,0.9954501,"(49, 52, 54, 56, 112, 49, 49, 48)",0.97043234,0.9234338,768,0.9972033,0.9994029,1903,0.9997745,0.9477565,0.13996318,0.25479615,0.348871,0.48410985,0.55407923,0.6303781,0.8160715,1.4647468,2.0332594,2.7411318,3.1070206,3.5916123
39627968082872910,151.9589875703379,7.465140007017475,0.3209363604158164,1.268892016601499e-05,151.9589655182658,7.465150334865679,SER,1.3242835,-0.42050254,0.1146725,0.5,0.020291518,374083,25554.1,37413.363,39137.547,40736.336,41090.34,J151.958966+7.465150,4.840678,10.229496,13.643023,18.353096,29.943495,31.209822,177.57538,716.4457,341.04062,92.197296,85.32782,23.441004,2.7045846,0.58203614,0.0009295268,3.2984317e-06,0.9706851,8,0.9965671,"(49, 53, 49, 57, 112, 48, 55, 53)",0.9776216,0.9417014,0,0.99789035,0.9995497,3175,0.99982995,0.96034557,0.47035512,0.9712433,1.5584431,2.8114862,3.7341022,4.7491283,1.226873,2.5073166,3.9571595,6.604232,8.409832,10.349585
39628003977725561,151.5105501844314,8.901802191587462,0.2685588843516408,5.209704025225681e-05,151.5105458168522,8.901808940446477,SER,1.3694547,-0.38085297,0.17146565,0.5785123,0.03458002,382641,348032.9,493804.03,514288.28,531273.0,532960.3,J151.510546+8.901809,8.090705,29.859547,50.150856,66.06554,97.66307,72.2368,-74.11727,1434.0486,518.31116,128.63298,118.842705,19.703056,1.7400612,0.49176562,0.0006676479,2.359901e-06,0.9505598,0,0.99415684,"(49, 53, 49, 53, 112, 48, 57, 48)",0.96216476,0.902701,0,0.9964075,0.9992327,1785,0.9997102,0.9333697,0.6918219,1.4559561,2.3874187,4.3861194,6.034714,8.491837,3.067113,6.3472996,10.090767,17.491173,23.065058,30.857063
39627817566078006,157.3025445673205,1.196821418043326,1.158229693537385,4.207422192451457e-05,157.3025487214822,1.196810063135865,REX,0.22607124,0.0,0.0,1.0,0.044949155,338197,248.30672,252.09201,252.59209,253.23735,0.0,J157.302549+1.196810,0.1940941,0.2657584,0.40398645,0.37974736,-0.51300895,-2.2664783,81.73382,-703.0403,3152.5415,738.92065,396.33365,91.61397,4.081109,0.70985466,0.0006173994,2.0840746e-06,0.9362167,0,0.9924114,"(49, 53, 55, 51, 112, 48, 49, 50)",0.951101,0.8754138,0,0.9953328,0.99900275,2491,0.99962336,0.9142691,0.047464684,0.09009633,0.13329929,0.16029064,0.15606917,0.12789744,0.073883064,0.13901034,0.18399635,0.21333651,0.23627342,0.08050426
39627841729467373,157.7183679123316,2.1623307478658,0.3353470838552521,1.961882117745076e-05,157.71837625717865,2.162334835657306,REX,0.60788494,0.0,0.0,1.0,0.04249921,343958,104844.06,125845.055,124826.695,126114.805,0.0,J157.718376+2.162335,3.4994438,8.147276,10.729779,13.002558,12.746852,9.609642,47.54148,-5151.314,4910.5586,574.6153,142.81012,65.29718,3.3236382,0.62294745,0.00064507575,2.1084327e-06,0.9395859,0,0.99282354,"(49, 53, 55, 54, 112, 48, 50, 50)",0.9537035,0.88178563,0,0.9955866,0.9990571,10261,0.99964386,0.9187465,0.60185844,1.1701237,1.7367126,2.6088955,3.0943756,3.5098338,1.3743618,2.6495702,3.8863218,5.8338165,6.9591746,8.060677
39627847756678547,156.8189744530576,2.567327561753741,0.1262839737352717,2.722763194407716e-05,156.8189754028014,2.567323167125134,DEV,9.6969795,0.10409649,0.5181695,4.0,0.040052526,345395,0.0,0.0,0.0,0.0,0.0,J156.818975+2.567323,88.308105,199.45514,302.99554,396.52066,414.65332,284.76532,808.04553,3210.8652,227.44211,20.964207,6.803113,1.8502939,0.38669783,0.121037506,0.0002899891,1.645145e-06,0.94296277,528,0.9932353,"(49, 53, 54, 56, 112, 48, 50, 53)",0.9563097,0.8881953,4096,0.99584013,0.99911135,3289,0.99966437,0.92323977,2.724552,5.340961,8.171078,13.807386,19.142117,33.428177,6.633415,13.027625,19.920977,33.376144,45.57409,75.721535
39627896049894014,158.2282357083934,4.456228139114633,0.1421091796680737,9.331927750196471e-06,158.22821835892142,4.456239083463193,EXP,3.0918224,-0.47300446,0.18129009,1.0,0.036269438,356909,48603.28,90928.31,104528.17,106543.01,106552.94,J158.228218+4.456239,13.310261,21.993628,27.83871,31.578627,23.167068,14.845768,94.931656,-72.806496,132.75017,60.162495,57.86422,6.693882,2.1642892,0.43661934,0.0005302328,2.1251021e-06,0.94820803,0,0.9938723,"(49, 53, 56, 51, 112, 48, 52, 53)",0.96035343,0.8981978,0,0.99623233,0.9991953,892,0.9996961,0.93023074,0.6492878,1.3506995,2.1646798,3.946761,5.6524057,9.898018,1.2152663,2.5276632,4.0182834,7.0498395,9.877987,16.457743
39627944166951350,157.2532091505304,6.397655593076555,1.481156747905878,8.0931816894801e-05,157.25320968333992,6.39766262037249,REX,0.42681375,0.0,0.0,1.0,0.026074378,368381,224.43799,243.93977,252.10573,255.31189,0.0,J157.253210+6.397663,0.40581685,0.42050028,0.3736881,0.83144397,2.1350958,0.12737496,-180.20578,4630.841,784.14453,343.8595,215.25406,38.969715,3.6551797,0.640866,0.00040045765,1.3741645e-06,0.9624891,0,0.9955909,"(49, 53, 55, 50, 112, 48, 54, 53)",0.9713362,0.9257181,0,0.99728996,0.9994214,3389,0.9997815,0.9493352,0.09266647,0.18415615,0.26132637,0.35605174,0.3939193,0.8392252,0.09633075,0.18265393,0.26529142,0.45174992,0.5868799,1.301895
39627992065905170,153.9405846130613,8.598759295618155,0.1047466192902621,4.587938496291525e-06,153.94060487875672,8.59877177736778,SER,1.0275419,0.21200861,-0.23294209,0.5633214,0.035899,379801,61262.46,85096.03,85576.15,88054.734,88279.0,J153.940605+8.598772,7.236386,10.582199,13.213216,13.943937,8.538716,5.5119987,132.8163,334.54413,619.2101,199.64975,127.785446,57.574127,3.2435918,0.6387205,0.0006830688,2.3444913e-06,0.9487232,0,0.99393463,"(49, 53, 51, 56, 112, 48, 56, 53)",0.9607503,0.89918333,0,0.9962707,0.99920344,5054,0.9996992,0.9309181,1.0374104,2.0881157,3.2065663,5.006031,6.0654783,7.099012,1.308151,2.6692688,4.197178,6.972313,8.820713,10.757014
39627974181392940,158.2853048039884,7.670709923307457,0.8547293578583324,0.0001290515985625,158.2853237718669,7.670722204067785,DEV,0.67193913,-0.114271164,-0.05034593,4.0,0.021443218,375537,9907.878,11060.642,11173.405,11079.334,11173.444,J158.285324+7.670722,0.24147084,1.6911731,5.523691,10.50613,48.03531,28.286533,-114.657326,2164.9883,948.48804,374.63458,215.15604,30.799995,2.3592334,0.5501198,0.00042563092,1.5201595e-06,0.96904725,0,0.9963726,"(49, 53, 56, 49, 112, 48, 55, 55)",0.9763666,0.93849635,0,0.9977707,0.9995241,7084,0.9998203,0.95814264,0.042497676,0.08068298,0.11484564,0.14762624,0.17364094,0.28848138,0.3053407,0.5592198,0.8009976,1.0932626,1.3105935,1.7280785
39627624405795905,147.8848440024747,-6.712049012933238,1.176254433482322,2.621257153474256e-05,147.8848609162623,-6.712063536392151,REX,0.354493,0.0,0.0,1.0,0.069025904,292144,2880.8477,3209.788,3176.2458,3226.6418,0.0,J147.884861-6.712064,0.47330227,0.5953688,0.7097292,1.0853723,0.7832495,-0.40562832,22.223444,1327.2079,10830.813,1620.6494,135.01453,98.15926,4.011125,0.725134,0.0006474342,2.2509328e-06,0.90374166,0,0.9883703,"(49, 52, 55, 57, 109, 48, 54, 55)",0.9258995,0.8151927,0,0.9928417,0.998469,2604,0.99942166,0.87141204,0.123347394,0.22646685,0.30602422,0.39093536,0.416653,0.43079993,0.16609979,0.31133026,0.4196609,0.47975698,0.49941465,0.50459886
39627630441402855,149.8057938017803,-6.449401226766978,0.2235459742252133,2.327354037684765e-06,149.80579156746563,-6.449413175687502,SER,0.719554,0.29531288,-0.2700428,0.5,0.03529936,293583,329779.97,388911.06,397133.8,405811.84,406852.56,J149.805792-6.449413,8.037159,10.819373,11.8413105,10.27831,6.831886,5.839545,-14.335046,-2426.1755,4843.164,709.05524,53.511604,66.28235,3.3224552,0.6532339,0.00075139577,2.444057e-06,0.9495577,8,0.99403566,"(49, 52, 57, 55, 109, 48, 54, 53)",0.96139306,0.90078086,0,0.9963329,0.9992168,9881,0.9997042,0.93203187,1.6285863,3.0784235,4.4361796,6.2907248,7.189818,8.334992,2.2667274,4.27815,6.142003,8.713567,9.945748,11.719677
39627702596013347,143.8843235102888,-3.560459051425741,1.608799077230828,9.26673768372366e-05,143.88432600773672,-3.560510743953348,DEV,0.7873339,0.03460064,0.48508477,4.0,0.039221574,310786,1924.8162,2028.5842,2104.8796,2066.2734,2108.6963,J143.884326-3.560511,0.5257202,0.6857364,1.0231333,1.2972667,6.0824995,1.858078,-100.893036,-1794.761,6111.365,619.8176,53.993332,39.268024,3.5467057,0.6804973,0.0011171423,3.7151256e-06,0.9441124,0,0.9933751,"(49, 52, 51, 56, 109, 48, 51, 53)",0.9571964,0.89038277,0,0.99592626,0.9991298,7649,0.99967134,0.92477083,0.10636304,0.18718222,0.25481054,0.3540967,0.42538866,0.5236946,0.13310832,0.23697895,0.3201262,0.4855327,0.5634433,0.68208575
39627750918588899,144.8834093146547,-1.43685540888956,0.8280596552444363,0.0001268779634079,144.8833960085403,-1.436855359894036,DEV,0.4961477,-0.051604804,0.028827315,4.0,0.026811594,322307,4188.127,4531.8237,4582.8027,4534.7593,4583.7207,J144.883396-1.436855,0.23216069,1.2380505,3.8699648,7.0651097,27.510565,16.39204,10.089495,-797.82367,5613.452,622.31036,24.454287,59.51773,2.9692473,0.6814945,0.00078398443,2.5795512e-06,0.96144927,0,0.99546653,"(49, 52, 52, 56, 109, 48, 49, 53)",0.97053784,0.92370015,0,0.9972134,0.999405,5549,0.9997753,0.9479407,0.04169854,0.0805037,0.114360616,0.18622826,0.21691206,0.24618901,0.23551714,0.44712764,0.62599915,0.8926057,1.0841074,1.3082284
39627787153179010,144.5151668875895,-0.0901025364006224,1.237391069347618,7.340473312206199e-05,144.51514077606967,-0.0900983643444543,REX,0.29774526,0.0,0.0,1.0,0.055022437,330946,2184.9316,2293.9673,2293.1997,2301.5562,0.0,J144.515141-0.090098,0.42417246,0.46639907,0.53148204,0.9833763,2.2103627,4.3919673,70.9023,-835.94977,10348.721,1270.9987,85.969635,136.10606,4.165166,0.7433258,0.0011281987,3.63046e-06,0.9224901,0,0.99071866,"(49, 52, 52, 54, 112, 48, 48, 48)",0.94047475,0.8496952,0,0.9942898,0.9987794,746,0.99953896,0.8960878,0.120902315,0.2140873,0.28536594,0.36485967,0.41077468,0.45786977,0.13298073,0.24265036,0.31228384,0.39969647,0.40972254,0.4774626
39627732841136561,147.2715601394609,-2.356900140885603,1.328829322080559,6.540298517019433e-05,147.2715833723295,-2.356875530465624,EXP,0.6679735,-0.083838746,-0.3089993,1.0,0.036201186,317997,1431.9332,1636.7588,1658.2609,1671.4462,1671.4412,J147.271583-2.356876,0.47025788,0.51230645,0.7171772,0.6603783,0.9480417,-0.44286078,-34.473892,2536.0225,6550.844,519.7011,156.56293,23.329954,3.4249227,0.67503643,0.00073089584,2.3845894e-06,0.9483029,0,0.9938837,"(49, 52, 55, 51, 109, 48, 50, 50)",0.9604265,0.8983793,0,0.99623936,0.99919677,1037,0.9996966,0.93035734,0.10172369,0.19425464,0.27341995,0.37124544,0.42945862,0.5744533,0.09287849,0.19411205,0.27614173,0.41447145,0.569627,0.90101916
39627781184686164,148.8608946800227,-0.3563697816570939,0.8577732978583079,4.495967885844395e-05,148.86088713626808,-0.3563698512311634,REX,0.3051093,0.0,0.0,1.0,0.046017904,329523,746.5257,799.92896,795.46625,800.2312,0.0,J148.860887-0.356370,0.3864647,0.5821247,1.3172874,1.4395437,1.5768106,-0.9418234,-93.49299,1501.7522,1182.2136,520.2933,93.61239,138.20845,4.009937,0.7400768,0.0007239356,2.3516095e-06,0.9347507,0,0.99223167,"(49, 52, 56, 56, 109, 48, 48, 50)",0.9499679,0.8726486,0,0.99522203,0.9989791,4105,0.99961436,0.91232276,0.10709389,0.17444506,0.25683537,0.33894014,0.3344744,0.41320622,0.14265966,0.24671154,0.34068784,0.5040415,0.5458263,0.72957945
39627720816069963,150.6750320994963,-2.758576528071763,0.6479292383449242,3.002881184959572e-05,150.67500774369898,-2.7585565079702343,DEV,0.87819225,-0.0843283,0.10235508,4.0,0.04712791,315130,53163.7,61447.535,62467.066,61579.637,62471.87,J150.675008-2.758557,1.5295237,4.7914824,0.0,12.623086,53.872257,63.37541,142.66722,277.6889,5198.908,2057.641,0.0,17.3984,2.2429767,0.48884177,0.00065890356,2.303123e-06,0.9332305,0,0.99204504,"(49, 53, 48, 54, 109, 48, 50, 55)",0.9487925,0.8697859,0,0.9951071,0.9989545,11515,0.99960506,0.9103056,0.23921718,0.43669853,0.62169325,0.902062,1.0894299,1.3318522,0.93234515,1.6338648,2.2147818,3.0599363,3.6266448,4.3687396
39627630525287229,154.743859284134,-6.596653305508139,0.2121758068890014,5.203552534291234e-06,154.7438647662782,-6.596651426471722,EXP,0.92209184,-0.4523113,0.052902907,1.0,0.04233397,293603,246790.4,307279.88,320269.75,325604.1,325622.94,J154.743865-6.596651,5.0414133,9.2863865,12.707393,14.255578,14.24072,14.42939,184.18732,2855.816,9292.832,837.93146,23.661133,65.7457,3.268811,0.6381553,0.0007683105,2.4711303e-06,0.9398136,0,0.9928513,"(49, 53, 52, 55, 109, 48, 54, 53)",0.9538793,0.88221705,0,0.9956037,0.99906075,8183,0.99964523,0.91904926,0.88883466,1.6891866,2.4639094,3.6540608,4.3427086,5.094875,1.5235653,2.8985848,4.230789,6.3399477,7.6472783,9.25318
39627841461029250,141.6085887376928,2.320605829591137,0.7481413525134841,0.0001194193851094,141.60859162358224,2.3206196671216563,SER,1.6474855,0.22380985,-0.31242302,0.58375204,0.059622012,343894,6294.1304,10300.227,10709.487,10978.648,11013.587,J141.608592+2.320620,1.0406206,2.9918692,6.42238,9.098468,39.666737,14.556813,-29.125284,-3620.0903,785.69934,698.653,56.361343,18.79336,2.5117211,0.5703225,0.0006510572,2.331291e-06,0.9162895,0,0.9899467,"(49, 52, 49, 54, 112, 48, 50, 50)",0.9356622,0.8382044,0,0.99381393,0.99867743,4181,0.9995004,0.88790673,0.069878094,0.1429935,0.23574911,0.45714846,0.7056544,1.1366175,0.24805772,0.50165004,0.806746,1.4562256,2.0593796,3.1095428
39627847534379297,143.508958986966,2.459235246286422,0.7047393458666984,0.0001361039739579,143.50896179737083,2.4592518268187216,EXP,0.88503236,0.18778145,0.11619277,1.0,0.04190805,345342,2985.1682,4007.4382,4038.5222,4068.5012,4072.732,J143.508962+2.459252,0.16187698,1.2646649,3.4877975,6.4273477,27.0496,14.68635,48.754204,78.9932,5324.58,1083.546,46.871895,39.4171,2.8763,0.64051497,0.0006897144,2.3176738e-06,0.9404007,0,0.992923,"(49, 52, 51, 54, 112, 48, 50, 53)",0.95433253,0.88333005,0,0.99564785,0.9990702,475,0.9996488,0.91983014,0.028488439,0.051273987,0.07918014,0.113440916,0.13432768,0.16713911,0.19984213,0.3938056,0.6069024,0.9336954,1.1479551,1.4197958
