desi_id,color_gi,color_gr,color_ri,color_iz
39627636401508885,1.709773793936204,0.7839630121082664,0.9258107818279377,0.455596174430422
39627720786707922,0.6201075110014571,0.34554251591346485,0.27456499508799226,0.5034142315665484
39627660615225397,1.0587481550396305,0.7571991061091445,0.30154904893048595,0.1888849497298608
39627751086358648,0.7365378750421883,0.23175481556135935,0.5047830594808289,0.1365448404020384
39627745059144656,2.5346408157693396,1.876131462282789,0.6585093534865507,0.34060190349021724
39627739048710134,0.49320545395345405,0.3022054732361923,0.19099998071726176,0.4027401410438358
39627763212094065,1.5623509696596791,1.1847800184888762,0.37757095117080297,0.34225841899693066
39627859559453311,2.2597991989024493,1.6846894064616365,0.5751097924408128,0.2993464323287185
39089837394897203,2.330523941024232,1.7222913232268127,0.6082326177974196,0.3337533232559373
39627877821452078,2.4795848392368427,1.3296940003937472,1.1498908388430955,0.6135963609243404
39628003889647596,1.8781550250563193,1.378144759642204,0.5000102654141152,0.3177499380733302
39627968082872910,1.0920981739813733,0.7910843026946104,0.30101387128676294,0.31426574942165075
39628003977725561,1.9246411592334596,1.3814676841294897,0.5431734751039698,0.28606659028549686
39627841729467373,1.1475456997210287,0.872951812620606,0.27459388710042276,0.19240284288967757
39627896049894014,0.7423272335654865,0.507229008972633,0.23509822459285346,0.12304168400544668
39627992065905170,0.5954888395376727,0.3749774298886308,0.22051140964904192,0.04476467378043125
39627974181392940,3.3636307934135203,2.090814472981908,1.2728163204316125,0.6898635838520306
39627624405795905,0.3279251639080698,0.17671052583508384,0.15121463807298596,0.4349162827065207
39627630441402855,0.3634874972516009,0.28571980006276476,0.07776769718883614,-0.1671442000756791
39627702596013347,0.6593265025937391,0.24736290900213476,0.4119635935916044,0.24279923848920504
39627750918588899,3.011307422749397,1.7892487950168032,1.2220586277325935,0.6433144902428545
39627787153179010,0.1556189404950601,0.045319520485449516,0.11029942000961057,0.6471142951205024
39627781184686164,1.2567857593490466,0.3964927066773747,0.8602930526716719,0.07882796012081528
39627630525287229,0.9350947004069816,0.6188277735409855,0.3162669268659961,0.1086916756569778
39627841461029250,1.8793020145878891,1.0840819312136105,0.7952200833742786,0.35546474705468256
39627823459074926,0.903942525223485,0.39717530038163673,0.5067672248418482,0.2409301411700362
39089837394966523,2.218584620435962,1.3896618409690191,0.8289227794669429,0.3961542312728952
39089837394943581,1.2881401800022516,0.985848325213027,0.3022918547892246,0.3135113727637453
39089837395018423,1.6933464707917203,1.246071241712766,0.44727522907895434,0.38728629668628045
39627950001226217,0.8492806714970698,0.6059318261019726,0.24334884539509716,0.1271893989895645
39627950106088159,0.33576268408026877,0.13916581541645812,0.19659686866381065,0.2651987709664958
39627950101889725,0.7412751316437038,0.4481819483580196,0.29309318328568423,0.4499297225559111
39628063444569240,2.592982988084003,1.666667381175234,0.9263156069087692,0.38581383862365826
39627847756681682,1.2905802756367741,0.8775338231298413,0.41304645250693284,0.19659912593129647
39627883991272082,0.6428314842568419,0.4228452848040476,0.2199861994527943,0.11784386068315555
39627877968251133,0.7624190879017014,0.521720330070071,0.24069875783163042,0.10732123742261379
39627847802817159,0.4857532707976233,0.3283566687822166,0.15739660201540673,0.22358855777854814
39627980141494635,0.9146604017618358,0.19742171219035498,0.7172386895714808,0.10663777400983321
39628063507480632,1.7314081796772207,1.1787257482212787,0.552682431455942,0.3715903018521658
39627636393117019,0.5857421904038027,0.4180269427521992,0.1677152476516035,0.09961289001793006
39627672501882156,2.736347728895481,1.8494951080736755,0.8868526208218057,0.40389643409998044
39627769063146208,1.1730305544217394,0.5084863581402352,0.6645441962815042,0.2274743799719161
39627618496024635,3.2005922187434344,2.036054259873385,1.1645379588700493,0.45936786346617353
39627787337728677,0.21418528465329345,0.413881932521484,-0.19969664786819052,0.8082072241949056
39627787383868324,0.45943367594281526,0.342225082129751,0.11720859381306425,0.08766875573304134
39627847509215710,2.747130679551585,1.9265571863696138,0.8205734931819713,0.5338953475133223
39627925879787953,0.2980348321378976,0.1533359264108789,0.1446989057270187,0.6641912616784751
39627829423378937,0.8242784457261365,0.5793073423401829,0.24497110338595363,0.15306364380537474
39627871680991818,1.0130083472525513,0.7217850190371173,0.29122332821543395,0.13377015084544297
39627907844277949,1.134079465619532,0.837696213204282,0.2963832524152501,0.19121222031123963
39089837394930400,1.0409809518734932,0.8078694764985563,0.23311147537493682,0.18579099128026044
39627835589002018,1.810208904306105,1.3557964203154746,0.4544124839906303,0.26015759230400803
39089837394939441,1.5297867126048423,0.7602957754932191,0.7694909371116232,0.5999571323338451
39627968070289792,2.850832439609924,1.857050725342095,0.9937817142678291,0.48896714986718237
39628069375315172,2.772477918992614,1.7318563203058552,1.0406215986867586,0.4394644039569826
39627932129301186,1.5147244413320209,1.0717447811074692,0.4429796602245517,0.2450256555848611
39627902043558012,0.868129526752135,0.33487994482084105,0.5332495819312939,0.26035984906675225
39627926148220310,1.9305329588114901,1.4380443712559234,0.4924885875555667,0.2809343349287303
39627835723221219,0.6023813898866912,0.2608331417812977,0.3415482481053935,0.5804669293922018
39627835727414455,3.056594835330369,1.9752810382998405,1.0813137970305284,0.544793149167436
39627726721649601,1.1326334028504306,0.36501542396792175,0.7676179788825088,0.0204776469320187
39627618395361180,0.2640629869994804,0.21814029334920093,0.045922693650279456,0.36969327007906116
39627642407750961,2.681868418914206,1.7673828722140144,0.9144855467001918,0.357728048821393
39627684564700448,1.819493315911732,1.3533400213235538,0.4661532945881781,0.2771575984944512
39627775161663542,1.7068122570276607,0.7702746089217101,0.9365376481059506,0.827239808526496
39627781335681082,2.5261253875230913,1.4343398753973098,1.0917855121257816,0.5336681964574197
39627793155231859,0.5989562085043723,0.24294909394097175,0.3560071145634005,0.37186519985001354
39627853519652055,0.8898558977341651,0.608382895175815,0.28147300255835006,0.07690801972356454
39627919848379055,2.5495071552735276,1.860034968469261,0.6894721868042666,0.3622943649650239
39627961929831194,0.21726138757571078,0.18070077724214428,0.0365606103335665,0.5210686647210068
39627925913338715,2.7460302305357445,1.3770355030027908,1.3689947275329537,0.5557173423119686
39627925946893792,2.0035923683098886,1.390708466961275,0.6128839013486136,0.4013072175733754
39627919949037853,3.4439329220243913,1.9998533126845501,1.4440796093398411,0.5220623486714366
39089837394888775,1.0319319560754963,0.7829216084705664,0.2490103476049299,0.19654145362343556
39089837394957740,2.1823525071087246,1.3579798058524908,0.8243727012562339,0.37987594841276007
39627859689472754,0.761655662788538,0.3959432561496108,0.36571240663892723,0.23660281762953161
39627793297834346,0.5817148300392745,0.42805491835776976,0.15365991168150472,0.08170157836568848
39627889863296961,2.4300865185059948,1.77957823085303,0.6505082876529649,0.31997442635406514
39627883869637268,2.669426257573651,1.5254970937887435,1.1439291637849074,0.4538101338995304
39627938085210303,0.5510613327966567,0.3339318142245311,0.2171295185721256,0.43524453914940864
39627974080728114,0.6930302984445831,0.22810778602122994,0.46492251242335314,0.32574220996951553
39627787308370304,0.8324599377191646,0.5349118009065208,0.2975481368126438,0.10130267638574963
39627811551449380,0.31473274486702607,0.20246360509710826,0.11226913976991781,0.7205514565317728
39627636405702676,2.7139988995307363,1.7749654284326368,0.9390334710980994,0.38277502148751097
39627744912344486,0.8441162223789007,0.5811723124605166,0.2629439099183841,0.0882867145116073
39627781130161679,1.4362338702339592,1.043552713499789,0.39268115673417014,0.28244683314477115
39627781151131841,1.0466599452993783,0.7113331576869761,0.3353267876124022,0.1574101689149039
39627684585670467,1.973771485024571,1.523873521654025,0.449897963370546,0.29529313573045357
