epoch,loss/total_train,loss/recon_train,loss/kl_train,loss/total_val,loss/recon_val,loss/kl_val,val/mse_px,val/ssim,val/psnr,val/active_dims,val/kl_per_dim_mean,beta,lr_enc,lr_dec
12,9.654533963454398,8.042738491431214,8.058977381627363,14.977647336802088,10.971149272488471,8.012996293548355,0.0006095082857961158,nan,nan,64,0.07441607117652893,0.2,0.0005,0.002
13,9.608912830065965,7.863465169318636,8.055911996310815,11.209768969313542,7.119284418292511,8.18096923828125,0.00039551580452563284,nan,nan,64,0.08353403955698013,0.21666666666666667,0.0005,0.002
14,9.308079970510382,7.464206616681321,7.9023143796992485,11.530992135069424,7.660470471346288,7.741043155354665,0.000425581702143234,nan,nan,64,0.06296534836292267,0.23333333333333334,0.0005,0.002
15,9.236935328720207,7.287879703636456,7.796222532602181,11.024990590891443,7.120189663162805,7.8096019307473545,0.0003955661046976938,nan,nan,64,0.08752425014972687,0.25,0.0005,0.002
16,9.166697864245652,7.112659956279554,7.702641583923111,10.862538273173167,6.824562477886229,8.075951619255811,0.0003791423641404319,nan,nan,64,0.09568558633327484,0.26666666666666666,0.0005,0.002
17,9.307987015946468,7.130756069843034,7.684344553409662,10.65756432812913,6.9123169282325225,7.49049498981103,0.00038401761023971933,nan,nan,64,0.07653544843196869,0.2833333333333333,0.0005,0.002
18,9.300545549034176,7.024359301516884,7.587287114078837,10.463824630679941,6.664797779312708,7.59805374934261,0.0003702665573682748,nan,nan,64,0.0740906298160553,0.3,0.0005,0.002
19,9.348234388165007,6.958462424744341,7.546648376866391,10.459900232185994,6.586646126625233,7.746508383213129,0.00036592478513773673,nan,nan,64,0.09662322700023651,0.31666666666666665,0.0005,0.002
20,9.539262649708224,7.030005046299526,7.527772444531434,10.86588806496527,7.068569133156224,7.594638168363643,0.00039269829245942427,nan,nan,64,0.08127197623252869,0.3333333333333333,0.0005,0.002
21,9.637278298686322,7.034466040761847,7.436606615109551,12.05296574499374,8.331133967951724,7.443663640129835,0.00046284078673767697,nan,nan,64,0.08157794922590256,0.35,0.0005,0.002
22,9.756189980901274,7.053712457642519,7.370393122049203,10.154993236513066,6.516543388366699,7.27689986838434,0.0003620301908550826,nan,nan,64,0.08743315935134888,0.36666666666666664,0.0005,0.002
23,9.752183175624761,6.938605312117956,7.339768510115774,10.393949788315853,6.612341152994256,7.563217453490522,0.00036735228732004204,nan,nan,64,0.09749095886945724,0.38333333333333336,0.0005,0.002
24,9.890522949677662,6.978140160553437,7.280956752318189,10.117679416685176,6.527810189957009,7.179738779713337,0.0003626561326261862,nan,nan,64,0.08819896727800369,0.4,0.0005,0.002
25,10.033774017391348,7.00211186875078,7.275989263577569,10.413528772225057,6.761544137969053,7.303969476456032,0.00037564135124185647,nan,nan,64,0.0897233635187149,0.4166666666666667,0.0005,0.002
26,10.04578079137587,6.921052459487341,7.210911485485565,10.052150030781451,6.491752420152936,7.120795382592911,0.0003606529186017587,nan,nan,64,0.08292429149150848,0.43333333333333335,0.0005,0.002
27,10.152899548523408,6.922912522366173,7.177749070906101,10.180493620105256,6.575057302202497,7.210872589197374,0.0003652809572027982,nan,nan,64,0.0875377357006073,0.45,0.0005,0.002
28,10.257912721849026,6.911119769390364,7.171699147475393,10.158628162584806,6.560083668931086,7.197089152228563,0.00036444910014174264,nan,nan,64,0.09067250788211823,0.4666666666666667,0.0005,0.002
29,10.303636307106878,6.855378566827989,7.134326529682131,9.939785971677393,6.39774961758377,7.084072840841193,0.0003554305342670278,nan,nan,64,0.08199558407068253,0.48333333333333334,0.0005,0.002
30,10.445307208183117,6.898869356714693,7.092875717277813,10.243776385945486,6.64936191515815,7.188828758727339,0.0003694089965919327,nan,nan,64,0.0923185870051384,0.5,0.0005,0.002
31,10.44023667242294,6.917573358779563,7.045326663139171,9.982100515437306,6.437289327607119,7.089622329052229,0.00035762719838894005,nan,nan,64,0.09165628999471664,0.5,0.0005,0.002
32,10.380572541315752,6.852166738725247,7.0568116231072215,9.97169019942893,6.417087207163187,7.109205891315202,0.00035650485140075415,nan,nan,64,0.08471513539552689,0.5,0.0005,0.002
33,10.4400481030457,6.915955002146556,7.048186226894981,10.004303179289165,6.487608683736701,7.03338915244081,0.00036042270467693643,nan,nan,64,0.09046415984630585,0.5,0.0005,0.002
34,10.384600962015023,6.860180940843167,7.048840074610889,10.08157085476065,6.549631201234975,7.063879317807076,0.00036386840826222545,nan,nan,64,0.09233821928501129,0.5,0.0005,0.002
35,10.383461220820147,6.8649090716713355,7.037104352076251,9.875517522482047,6.362609085283782,7.025816817032664,0.00035347828323798803,nan,nan,64,0.08519730716943741,0.5,0.0005,0.002
36,10.357505224701157,6.823539880881632,7.067930691224292,10.023446993720263,6.527322959182854,6.99224811568296,0.000362629059061436,nan,nan,64,0.08690351247787476,0.5,0.0005,0.002
37,10.351713732669229,6.844822872850232,7.013781597739772,10.116964913848648,6.55819288770059,7.117543873034026,0.0003643440545704636,nan,nan,64,0.0947430208325386,0.5,0.0005,0.002
38,10.346141951424736,6.85328285317672,6.98571819291079,9.866458978868069,6.374636614233031,6.983645026845143,0.00035414647742496676,nan,nan,64,0.08995895087718964,0.5,0.0005,0.002
39,10.306327554516326,6.79629549585787,7.020064099390704,9.960541553067085,6.436120029678919,7.048843161504071,0.0003575622250721615,nan,nan,64,0.09270237386226654,0.5,0.0005,0.002
40,10.328799412662821,6.8195754065549465,7.018447918999464,9.949615578902396,6.479299932494199,6.940631131480511,0.0003599611026080871,nan,nan,64,0.0898565798997879,0.5,0.0005,0.002
41,10.229232106889997,6.734742641448975,6.988978952393496,9.837245510933094,6.2760684830801825,7.122353894369943,0.0003486704757468621,nan,nan,64,0.09017552435398102,0.5,0.0005,0.002
42,10.281231600539128,6.785276986602554,6.9919092744812925,9.686991670077905,6.23525299344744,6.903477543278744,0.00034640294686134876,nan,nan,64,0.08511987328529358,0.5,0.0005,0.002
43,10.341907508391186,6.851206922889652,6.981401260634114,9.792205215396738,6.314958755235026,6.954492988443016,0.00035083104455423423,nan,nan,64,0.09251491725444794,0.5,0.0005,0.002
44,10.267080909327456,6.760642306248944,7.012877206157024,9.804623661184669,6.318702267524891,6.971842740711413,0.00035103901724429116,nan,nan,64,0.09048904478549957,0.5,0.0005,0.002
45,10.26636574680644,6.765181634659157,7.0023683390223,9.799087316470038,6.3277476138638376,6.942679329922325,0.0003515415344845952,nan,nan,64,0.09220695495605469,0.5,0.0005,0.002
46,10.280556621408104,6.77629005819335,7.0085330977475735,9.816560558806685,6.297017904152548,7.039085097779009,0.00034983433267500786,nan,nan,64,0.08990807831287384,0.5,0.0005,0.002
47,10.241630045094885,6.72391760976691,7.035424841974015,9.645776347110147,6.174392707365796,6.942767272318216,0.00034302182226875953,nan,nan,64,0.09256404638290405,0.5,0.0005,0.002
48,10.225050065750466,6.70787026828393,7.034359519642995,9.710488505829545,6.175368294680029,7.070240605146365,0.0003430760190717148,nan,nan,64,0.08644099533557892,0.5,0.0005,0.002
49,10.20493739708922,6.70899690542006,6.991881026361222,9.648894998363982,6.162375464475245,6.973038791713858,0.00034235420118653234,nan,nan,64,0.09238806366920471,0.5,0.0005,0.002
50,10.217469007449042,6.71394661853188,7.007044792175293,9.799442857727968,6.2837314462303215,7.031422869603436,0.0003490961980445773,nan,nan,64,0.09174913167953491,0.5,0.0005,0.002
51,10.128414096688866,6.63234741884963,6.992133395116132,9.6537143879367,6.199335965895115,6.908756722184949,0.000344407555640192,nan,nan,64,0.0891752690076828,0.5,0.0005,0.002
52,10.264229279711731,6.750614696875551,7.027229180013327,9.703083941811009,6.191728197542348,7.0227115638274,0.00034398490412482864,nan,nan,64,0.0927368700504303,0.5,0.0005,0.002
53,10.178343988002691,6.691010561204495,6.974666878693085,9.809775259261741,6.263113176015983,7.093324388776507,0.00034795073801966705,nan,nan,64,0.09847821295261383,0.5,0.0005,0.002
54,10.21350395948367,6.702257468288106,7.022493007487821,9.746937801963405,6.257816712659104,6.978242142756183,0.00034765648625833086,nan,nan,64,0.0917070060968399,0.5,0.0005,0.002
55,10.23165994658506,6.738589215099363,6.986141538261471,9.779773998977547,6.303476900086367,6.952593961156401,0.00035019315839605056,nan,nan,64,0.09456527978181839,0.5,0.0005,0.002
56,10.179895150034051,6.673917999841217,7.011954257362767,9.693265456006042,6.1928598038236,7.000811383240205,0.00034404777824577587,nan,nan,64,0.09431357681751251,0.5,0.00025,0.001
57,10.031204453088288,6.553582503383321,6.955243892239449,9.648928807194071,6.183676780614638,6.930503988624515,0.00034353760013328794,nan,nan,64,0.09827587753534317,0.5,0.00025,0.001
58,10.068887846810478,6.588399381565869,6.960976952000668,9.624928244970794,6.163197205478983,6.923462096909831,0.00034239985393640354,nan,nan,64,0.0928286612033844,0.5,0.00025,0.001
59,10.050646681534616,6.574644920521212,6.952003428810521,9.69516871029273,6.235846236236114,6.918644765265902,0.000346435904870496,nan,nan,64,0.09654092788696289,0.5,0.00025,0.001
60,10.028853524000125,6.545003123749468,6.967700746722687,9.70252637934864,6.2192406690210325,6.966571298756993,0.00034551337405976215,nan,nan,64,0.0951349139213562,0.5,0.00025,0.001
61,10.057469418174342,6.580054853195534,6.954829126372373,9.775271745552693,6.2957534897596314,6.959036328738794,0.0003497640920025682,nan,nan,64,0.09450793266296387,0.5,0.00025,0.001
62,9.957569566884436,6.491219456034496,6.932700300575199,9.668654076138834,6.181945108829584,6.97341761911722,0.0003434413981876035,nan,nan,64,0.09533338993787766,0.5,0.00025,0.001
63,9.976553085155057,6.503406840159481,6.946292493576394,9.644783249475006,6.179842913061156,6.929880852089789,0.0003433246069230643,nan,nan,64,0.09628533571958542,0.5,0.00025,0.001
64,10.017600539931678,6.536972676900993,6.961255797766205,9.58427599856728,6.092297073593714,6.983957821265199,0.00033846095333898204,nan,nan,64,0.09561483561992645,0.5,0.00025,0.001
65,9.981528719565025,6.506906165216202,6.949245044163296,9.639930466960248,6.162341071250744,6.9551787806632825,0.00034235228843027655,nan,nan,64,0.09380993992090225,0.5,0.00025,0.001
66,9.996748938596339,6.521313233483107,6.950871317010177,9.534203536528393,6.080823364114403,6.906760190662585,0.00033782352124431866,nan,nan,64,0.09339797496795654,0.5,0.00025,0.001
67,9.988151055529602,6.5163836228220084,6.943534901267604,9.796310575384842,6.3243108727878194,6.943999415949771,0.00035135060941793474,nan,nan,64,0.09861096739768982,0.5,0.00025,0.001
68,9.98057058520783,6.499771939184432,6.9615973637516335,9.587858766541444,6.117441105663328,6.940835540455983,0.00033985785054589125,nan,nan,64,0.0965190976858139,0.5,0.00025,0.001
69,9.990132231461374,6.515244942858703,6.949774623813486,9.610164635163502,6.147598539079938,6.925132231604784,0.0003415332541230338,nan,nan,64,0.09356915205717087,0.5,0.00025,0.001
70,9.967350687299456,6.4971397837301845,6.940421753359916,9.535022384242007,6.064378028525446,6.941288625387321,0.00033690989029740815,nan,nan,64,0.09598848223686218,0.5,0.00025,0.001
71,9.940502754727701,6.461594416682882,6.957816607970044,9.558349394260492,6.077785086811037,6.961128385443437,0.00033765474550559053,nan,nan,64,0.09608958661556244,0.5,0.00025,0.001
72,9.949908349747048,6.471106798128974,6.957603081724698,9.560846056256976,6.0971031475784185,6.927485853209531,0.0003387279580067143,nan,nan,64,0.09729859232902527,0.5,0.00025,0.001
73,9.94229348978602,6.468343505285736,6.947899915221939,9.504727765133506,6.058063973161511,6.893327469216254,0.00033655910226656474,nan,nan,64,0.0954638421535492,0.5,0.00025,0.001
74,9.962467286819802,6.4757797162335615,6.97337515909869,9.544660711646976,6.10533917219119,6.878643125519717,0.00033918550851600793,nan,nan,64,0.09538443386554718,0.5,0.00025,0.001
75,9.932401614081591,6.454104599199797,6.956594051275038,9.625759820292767,6.158911938057806,6.933695803907581,0.0003421617714737199,nan,nan,64,0.09518148005008698,0.5,0.00025,0.001
76,9.96334311119596,6.47924101980109,6.968204136181595,9.57907774215354,6.0771947624091815,7.0037660527050045,0.0003376219295143829,nan,nan,64,0.09926992654800415,0.5,0.00025,0.001
77,9.944237379203166,6.464701874811847,6.959071015953121,9.573422553844022,6.08745058676354,6.97194410625257,0.0003381917026433113,nan,nan,64,0.09823145717382431,0.5,0.00025,0.001
78,9.944177742291213,6.458170252635067,6.972014982897536,9.594069021985046,6.1009472294857625,6.986243803698318,0.00033894152082047685,nan,nan,64,0.0987553596496582,0.5,0.00025,0.001
79,9.928397300548124,6.448409725848894,6.959975124301767,9.55278676255305,6.088242355145906,6.929088621211231,0.00033823568772181476,nan,nan,64,0.09814918041229248,0.5,0.00025,0.001
80,9.93397253079522,6.457233389517419,6.953478311237536,9.59361599800282,6.1103164092042395,6.9665989768236205,0.0003394620283856932,nan,nan,64,0.09884457290172577,0.5,0.00025,0.001
81,9.909500172263698,6.435596605888883,6.947807175772531,9.703208665202435,6.195517661876249,7.015382150062044,0.00034419542263416025,nan,nan,64,0.09780406951904297,0.5,0.00025,0.001
82,9.919381177515016,6.429938520703997,6.978885360230181,9.557336864614845,6.087484402764113,6.939705221276534,0.00033819357316618913,nan,nan,64,0.09536667168140411,0.5,0.000125,0.0005
83,9.879273608214874,6.392527146446974,6.973492912780073,9.557563021667022,6.079365174573167,6.956395830426898,0.0003377425009944945,nan,nan,64,0.0983627662062645,0.5,0.000125,0.0005
84,9.843059109565907,6.3684050015040805,6.949308198197444,9.52389629622151,6.064638940911544,6.918514653256065,0.00033692438553675617,nan,nan,64,0.09642597287893295,0.5,0.000125,0.0005
85,9.839719327768885,6.36955181638101,6.940335029946234,9.616451586099496,6.139705091490781,6.953492856563482,0.0003410947370812073,nan,nan,64,0.0990382581949234,0.5,0.000125,0.0005
86,9.816632249301538,6.336540516157796,6.9601834160940985,9.529757564229177,6.055909174725525,6.947696800518753,0.00033643940477667,nan,nan,64,0.09804163873195648,0.5,0.000125,0.0005
87,9.810960690778002,6.335994641583665,6.94993213424109,9.518586911653218,6.06845726285662,6.900259175694975,0.0003371365196369168,nan,nan,64,0.09689059853553772,0.5,0.000125,0.0005
88,9.860698212358288,6.382499547829306,6.956397386421835,9.60149051551532,6.1594702892733695,6.884040434557693,0.0003421927981264189,nan,nan,64,0.09551785886287689,0.5,0.000125,0.0005
89,9.807150962657499,6.336282346481667,6.941737361420366,9.48727252071065,6.0444343107983585,6.885676631353851,0.0003358019105354814,nan,nan,64,0.09665928781032562,0.5,0.000125,0.0005
90,9.823272597520871,6.3433676267925065,6.959809973723907,9.600589364991151,6.154829021683313,6.891520285068598,0.00034193496007115155,nan,nan,64,0.09777330607175827,0.5,0.000125,0.0005
91,9.816186316927572,6.350237172349055,6.931898332179937,9.552095162241082,6.071315844256179,6.961558818817139,0.00033729532217130736,nan,nan,64,0.10030585527420044,0.5,0.000125,0.0005
92,9.842638739965912,6.374527805729916,6.936221868471992,9.57947528093381,6.100513684122186,6.957923125503655,0.0003389174252559424,nan,nan,64,0.10029289126396179,0.5,0.000125,0.0005
93,9.813961688737225,6.3392183404219775,6.949486718141943,9.507248555807243,6.0634549183953075,6.887587181607583,0.0003368586093481434,nan,nan,64,0.09747406840324402,0.5,0.000125,0.0005
94,9.809400974359727,6.331414351785989,6.955973212880299,9.54720778214304,6.0710906157816265,6.952234293285169,0.0003372828175901975,nan,nan,64,0.09914731979370117,0.5,0.000125,0.0005
95,9.813358378589601,6.3371689947027905,6.952378757017896,9.641474021108527,6.154951282013628,6.973045747082932,0.00034194174388955744,nan,nan,64,0.1016935259103775,0.5,0.000125,0.0005
96,9.820127695126642,6.329758310676517,6.980738779655973,9.526792626631888,6.053157121615302,6.947271106834698,0.0003362865118516427,nan,nan,64,0.09684589505195618,0.5,0.000125,0.0005
97,9.819018026939908,6.330370677144904,6.977294656567108,9.504986849046292,6.0239458263368535,6.962081941446864,0.00033466366038279594,nan,nan,64,0.09870360791683197,0.5,0.000125,0.0005
98,9.814880485821487,6.331948043708515,6.96586487347022,9.57792163791513,6.121901293446247,6.91204079290978,0.00034010563093006497,nan,nan,64,0.09799547493457794,0.5,6.25e-05,0.00025
99,9.797788110890783,6.3133121684081575,6.968951960255329,9.561741291132188,6.092220912302347,6.939040825779276,0.00033845672059166983,nan,nan,64,0.09984176605939865,0.5,6.25e-05,0.00025
100,9.793444031163267,6.31408639420244,6.958715270336409,9.50086612271187,6.047639083145256,6.906454043280809,0.00033597996011131297,nan,nan,64,0.09967947751283646,0.5,6.25e-05,0.00025
101,9.755730442534713,6.2844879465891905,6.9424850384991865,9.553148900655875,6.0943824330666905,6.917533100099492,0.0003385768093420823,nan,nan,64,0.09912887960672379,0.5,6.25e-05,0.00025
102,9.768331348447871,6.293621091914356,6.949420513067031,9.505923866329336,6.049800005174221,6.912247826282243,0.0003360999965623609,nan,nan,64,0.09936799108982086,0.5,6.25e-05,0.00025
103,9.755943922171916,6.283388704285586,6.945110410675967,9.502729717053866,6.0367492338768525,6.931960919745882,0.00033537495668620377,nan,nan,64,0.09902161359786987,0.5,6.25e-05,0.00025
104,9.75330366407122,6.278241903262031,6.950123564641278,9.53291008167697,6.068181701172564,6.929456868566069,0.0003371212134291803,nan,nan,64,0.09886743873357773,0.5,6.25e-05,0.00025
105,9.766045670760306,6.288702050546058,6.954687269110429,9.479498268070078,6.01368596858548,6.931624391025171,0.00033409365748678495,nan,nan,64,0.09983249008655548,0.5,6.25e-05,0.00025
106,9.766409694700313,6.282744665791218,6.967330054232948,9.511031265545608,6.028831313427229,6.964400036890704,0.00033493507942324854,nan,nan,64,0.09961090981960297,0.5,6.25e-05,0.00025
107,9.75641387566588,6.277909784388721,6.957008272185361,9.531621610311637,6.050236131911888,6.962770745270234,0.0003361242332695318,nan,nan,64,0.10065166652202606,0.5,6.25e-05,0.00025
108,9.747912686570247,6.2638274458117955,6.96817045642021,9.555006098926516,6.054051076559196,7.001910137950926,0.0003363361675817435,nan,nan,64,0.10157932341098785,0.5,6.25e-05,0.00025
109,9.74818396030512,6.2688677149607726,6.958632444080553,9.535337483972535,6.0500853796650595,6.970504197859226,0.0003361158658088626,nan,nan,64,0.10201983898878098,0.5,6.25e-05,0.00025
110,9.75366352913075,6.270300549672062,6.966725901553505,9.50490825337575,6.045067912653873,6.9196807172961705,0.0003358371130407865,nan,nan,64,0.09953048825263977,0.5,6.25e-05,0.00025
111,9.769678273595366,6.288954906893852,6.961446787181654,9.574324148938171,6.074149493884323,7.000349206135685,0.0003374527454467252,nan,nan,64,0.10197789967060089,0.5,6.25e-05,0.00025
112,9.770772281445955,6.291814481405387,6.957915675371213,9.520707309694219,6.046312902206765,6.948789033674656,0.0003359062663678612,nan,nan,64,0.10037389397621155,0.5,6.25e-05,0.00025
113,9.740795572897545,6.259611932854903,6.96236725140335,9.499640572339969,6.037905997799752,6.923469263808172,0.00033543922910396766,nan,nan,64,0.09932535886764526,0.5,6.25e-05,0.00025
114,9.761046832665466,6.281283611641791,6.959526495825975,9.475960000117022,6.01833905313248,6.915241682439818,0.00033435217215140397,nan,nan,64,0.10009816288948059,0.5,6.25e-05,0.00025
115,9.753759520394462,6.274316848668837,6.958885411570843,9.502084796590017,6.035152557200956,6.933864518215782,0.00033528626002756444,nan,nan,64,0.09942632168531418,0.5,6.25e-05,0.00025
116,9.74158928089572,6.26195346143909,6.95927157437891,9.505688251409316,6.034107448463153,6.943161681182403,0.0003352282005117128,nan,nan,64,0.09961739182472229,0.5,6.25e-05,0.00025
117,9.73464187822844,6.264424058727752,6.940435599563713,9.50604121846364,6.016059140513714,6.979964292139039,0.00033422550724826304,nan,nan,64,0.10065926611423492,0.5,6.25e-05,0.00025
118,9.739481122870194,6.268493243626186,6.9419758301928525,9.545716314387501,6.080782639352899,6.929867332142995,0.000337821264931568,nan,nan,64,0.09922783076763153,0.5,6.25e-05,0.00025
119,9.7408000042564,6.261057749726718,6.959484483962669,9.542417239425774,6.057293945685365,6.9702464799235635,0.0003365163371418568,nan,nan,64,0.10163913667201996,0.5,6.25e-05,0.00025
120,9.753471890786537,6.269491568543857,6.967960744872129,9.508526809233471,6.020756079738302,6.975541229534866,0.0003344864528486155,nan,nan,64,0.09990604221820831,0.5,6.25e-05,0.00025
121,9.73607399589137,6.256044678221968,6.960058681946948,9.524897324411493,6.047932359509002,6.953930015850784,0.0003359962374679184,nan,nan,64,0.09932200610637665,0.5,6.25e-05,0.00025
122,9.726435073336264,6.249484725464556,6.95390068140245,9.469687461853027,6.0039737385914735,6.931427579177053,0.0003335541028869023,nan,nan,64,0.10001979768276215,0.5,6.25e-05,0.00025
123,9.72833183833531,6.249595588311217,6.957472478536735,9.500219359433741,6.032395473996499,6.935647616709085,0.0003351330859113933,nan,nan,64,0.09987174719572067,0.5,6.25e-05,0.00025
124,9.725313588192588,6.251857581891511,6.946912041284088,9.51815734949327,6.048205472472915,6.939903782722645,0.00033601140953544385,nan,nan,64,0.09972229599952698,0.5,6.25e-05,0.00025
125,9.735159637336444,6.254711194145949,6.960896846943331,9.52300332721911,6.044638536926499,6.956729340374022,0.0003358132555587147,nan,nan,64,0.10004476457834244,0.5,6.25e-05,0.00025
126,9.725581871835809,6.247071043889325,6.957021673819177,9.516161438217736,6.033734239133677,6.964854530822065,0.0003352074604218868,nan,nan,64,0.09979888796806335,0.5,6.25e-05,0.00025
127,9.71923493980465,6.247745628643753,6.9429786725151805,9.468931994043794,5.995819869794343,6.946224334544706,0.000333101109424746,nan,nan,64,0.1004982590675354,0.5,6.25e-05,0.00025
128,9.735265918244096,6.258141926356724,6.95424799453047,9.496075436584931,6.009290713116639,6.973569540152872,0.0003338494905729295,nan,nan,64,0.09961215406656265,0.5,6.25e-05,0.00025
129,9.720097247819256,6.239421034217777,6.961352430788198,9.500500428049188,6.008285357539815,6.98442992948948,0.00033379363879050246,nan,nan,64,0.09987521171569824,0.5,6.25e-05,0.00025
130,9.725768526693932,6.237844606987516,6.975847835827591,9.49644282348174,6.031868411186046,6.929148917807672,0.0003351038041755669,nan,nan,64,0.10052856802940369,0.5,6.25e-05,0.00025
131,9.722433434393173,6.242004996851871,6.960856932446473,9.49463927476926,6.018819575919244,6.951639139562621,0.0003343788702110935,nan,nan,64,0.09922236204147339,0.5,3.125e-05,0.000125
132,9.724176980499038,6.244067446629804,6.960219082079436,9.529611644888282,6.05909990726557,6.941023285227611,0.0003366166595772217,nan,nan,64,0.09944544732570648,0.5,3.125e-05,0.000125
133,9.718928064618792,6.242666750025928,6.952522593333309,9.486407660003891,6.004746153838653,6.963323058938622,0.0003335970095918983,nan,nan,64,0.10113833844661713,0.5,3.125e-05,0.000125
134,9.711181246248403,6.230388132253087,6.961586102507169,9.526997630757498,6.032400045179783,6.989195228519296,0.00033513333931166144,nan,nan,64,0.10234948247671127,0.5,3.125e-05,0.000125
135,9.72222336073567,6.238515857467077,6.9674149670995265,9.474566258882222,5.976166997637067,6.9967983898363615,0.00033200927244156207,nan,nan,64,0.10111895203590393,0.5,3.125e-05,0.000125
136,9.700061604492646,6.218061816423459,6.963999572553132,9.495009035096132,6.002366740004461,6.98528456150141,0.0003334648199939638,nan,nan,64,0.10186776518821716,0.5,3.125e-05,0.000125
137,9.729815934833727,6.239179098516479,6.981273661878772,9.479836930009656,5.9786431628062315,7.002387695742729,0.00033214684296574415,nan,nan,64,0.10120517760515213,0.5,3.125e-05,0.000125
138,9.700926386324086,6.218381935492494,6.965088901663185,9.493349742172356,6.006215145713405,6.974269239526046,0.0003336786173889764,nan,nan,64,0.10102578997612,0.5,3.125e-05,0.000125
139,9.696002078235598,6.217457283708386,6.957089614151116,9.494941897858354,6.013946655101346,6.96199039229773,0.00033410815469556507,nan,nan,64,0.10064150393009186,0.5,3.125e-05,0.000125
140,9.71043058266317,6.229058201151683,6.962744759437733,9.474822596499795,5.994228596077826,6.961188068963532,0.00033301270467971447,nan,nan,64,0.10119670629501343,0.5,1.5625e-05,6.25e-05
141,9.68611899354404,6.205753122057233,6.960731678439262,9.46393843342487,5.975735119410923,6.976406667465554,0.00033198528935348516,nan,nan,64,0.10138127207756042,0.5,1.5625e-05,6.25e-05
142,9.699055908317852,6.219508307320731,6.959095237846661,9.498339531116915,6.02274575627836,6.951187341733086,0.00033459699094729654,nan,nan,64,0.10093878209590912,0.5,1.5625e-05,6.25e-05
143,9.69158141057294,6.210804258074079,6.961554380287802,9.499779306856313,6.019918144197392,6.959722658745329,0.0003344398967858712,nan,nan,64,0.10033123195171356,0.5,1.5625e-05,6.25e-05
144,9.685547613559809,6.211752005985805,6.947591186466074,9.492581962642813,6.00975309457994,6.965657743296229,0.0003338751776574558,nan,nan,64,0.10079903900623322,0.5,1.5625e-05,6.25e-05
145,9.685252584012828,6.209025791713169,6.952453559502623,9.474762400290123,6.006268038785548,6.936988694327218,0.00033368156387827784,nan,nan,64,0.10099370032548904,0.5,1.5625e-05,6.25e-05
146,9.683238000798045,6.205644607543945,6.955186851042554,9.48158013193231,6.000834798454342,6.961490545057712,0.00033337971361010874,nan,nan,64,0.10097911953926086,0.5,1.5625e-05,6.25e-05
147,9.668081928912859,6.193217904944169,6.9497280084997195,9.480965893967708,6.0174633757512375,6.927004885852785,0.0003343035306788533,nan,nan,64,0.10039561241865158,0.5,1.5625e-05,6.25e-05
148,9.683376663609556,6.205019093993911,6.9567151356460455,9.478852099942085,5.997474953644257,6.9627539018043,0.0003331930549899326,nan,nan,64,0.10116558521986008,0.5,1.5625e-05,6.25e-05
149,9.689707540927973,6.2172831879522565,6.94484878124151,9.48314491071199,6.003886979325373,6.958515880699444,0.0003335492845617683,nan,nan,64,0.10122741758823395,0.5,1.5625e-05,6.25e-05
