epoch,loss/total_train,loss/recon_train,loss/kl_train,loss/z_train,loss/total_val,loss/recon_val,loss/kl_val,loss/z_val,val/mse_px,val/ssim,val/psnr,val/active_dims,val/kl_per_dim_mean,val/z_rmse,val/z_corr,beta,lr
66,8689.528331326363,8500.064519208177,170.59224477208647,0.18871582305072843,8656.828925340695,8468.38926662359,172.35177738505197,0.16087948245213443,0.4704660699331671,nan,nan,63,2.7357425689697266,0.40109783411026,0.9155164907902619,1.0,0.001
67,8683.438373766447,8495.31242290296,169.89430271234727,0.18231704366162307,8677.986827420113,8494.244360902256,167.08262232730263,0.16659801526177198,0.47190247016741815,nan,nan,63,2.6521050930023193,0.40816420316696167,0.9168578646858981,1.0,0.001
68,8674.929041353384,8486.342597215695,170.50015660336143,0.18086324094381548,8632.757871240601,8442.32612781955,174.53940243828566,0.15892323627507776,0.46901812522034897,nan,nan,63,2.7704668045043945,0.39865174889564514,0.9174781028398453,1.0,0.001
69,8675.25599888393,8486.033419730968,170.2835466198455,0.189390272686356,8655.601863545582,8469.188505932801,166.76881225127028,0.19644613776888167,0.47051049063080236,nan,nan,63,2.6471235752105713,0.44322243332862854,0.9140804065897539,1.0,0.001
70,8671.254824071899,8481.949593221334,170.5112337958544,0.1879399558319185,8638.698961759868,8449.623905956298,169.96156288089608,0.1911360032128212,0.46942354032867833,nan,nan,63,2.697802782058716,0.4371910095214844,0.9141275417054121,1.0,0.001
71,8669.123909627584,8480.684041647086,170.07355390276228,0.1836634762305066,8623.29393062735,8439.004640507519,168.3194352917205,0.15969894198994888,0.4688335930494438,nan,nan,63,2.6717369556427,0.3996235132217407,0.9173333101600754,1.0,0.001
72,8662.232403518563,8473.596040883458,170.12905769061325,0.1850729479937625,8614.098199600563,8430.505837347275,167.39242599602034,0.16199921239587597,0.4683614514375988,nan,nan,63,2.657022476196289,0.4024912416934967,0.9180024985402285,1.0,0.001
73,8654.231191993656,8465.834234022557,170.34497575114545,0.18052009655568832,8631.359617304981,8443.055965108082,172.49795130679482,0.15805649746181374,0.46905866915122013,nan,nan,63,2.738062858581543,0.3975631892681122,0.9169587352908288,1.0,0.001
74,8658.22483699483,8469.544521704653,170.38297334828772,0.18297324480867028,8639.038607260338,8453.286206238252,168.23507013536036,0.1751727962628343,0.4696270227432251,nan,nan,63,2.670397996902466,0.418536514043808,0.9152827249605354,1.0,0.001
75,8658.979723478618,8470.373270823544,170.47391676364984,0.181326018968471,8656.255198543233,8467.127283540884,172.5965318034466,0.1653141373754444,0.47039597531906646,nan,nan,63,2.7396275997161865,0.40658843517303467,0.915840796746873,1.0,0.001
76,8657.663115307801,8469.149649024906,170.43668451524317,0.18076807462183156,8639.106973977914,8451.376740190319,171.73505418820488,0.15995051986292788,0.4695209296126115,nan,nan,63,2.7259535789489746,0.3999381363391876,0.917515616044707,1.0,0.001
77,8652.076498619595,8463.124482348449,170.8215200094352,0.1813051378480474,8622.019949776786,8437.514898085057,168.43614976925957,0.1606901648797487,0.46875082572599996,nan,nan,63,2.6735894680023193,0.4008617699146271,0.9175178826520064,1.0,0.001
78,8652.126865014097,8463.740384897792,170.2325201966709,0.18153899644774601,8613.83436618891,8429.764442845395,167.62221131288916,0.164476152313383,0.4683202484944709,nan,nan,63,2.660670280456543,0.4055565893650055,0.9141822781209379,1.0,0.001
79,8642.92419525376,8454.532612047697,170.35346881608316,0.1803811435636721,8611.054393796992,8426.933057742011,167.83307664914238,0.16288188099861145,0.4681629538536072,nan,nan,63,2.6640169620513916,0.4035862684249878,0.9174797512364926,1.0,0.001
80,8636.740083852208,8447.920773613721,170.67063077768884,0.18148707962573918,8605.937793703008,8420.159495418233,169.85481835845718,0.1592362026747008,0.46778663992881775,nan,nan,63,2.69610857963562,0.39904412627220154,0.91777044936597,1.0,0.001
81,8639.446527696193,8450.738090343046,170.7589916716841,0.17949395520346506,8593.57496769267,8406.947999882519,170.33079712372972,0.16296231802692987,0.4670526687812088,nan,nan,63,2.7036633491516113,0.40368592739105225,0.9182117001895145,1.0,0.001
82,8638.200092516447,8449.20318741189,170.86600190356262,0.18130931034123987,8609.162425105733,8421.185231144267,171.5881421082002,0.1638920778842797,0.4678436277952409,nan,nan,63,2.723620891571045,0.40483585000038147,0.9165880881042346,1.0,0.001
83,8631.35749897204,8442.651216664708,170.80851584986635,0.17897841272721612,8646.488898026315,8461.590710173872,168.6865397288387,0.16211663601093723,0.4700883851015478,nan,nan,63,2.6775641441345215,0.4026370942592621,0.9158477462595859,1.0,0.001
84,8640.250143180216,8451.947970512218,170.48141077945107,0.17820706605014944,8633.309129757989,8448.7705078125,169.01744435245828,0.15521192438620374,0.4693761376061834,nan,nan,63,2.682816743850708,0.39396941661834717,0.9188333583695676,1.0,0.001
85,8631.85276668233,8443.665134515977,170.39653737921464,0.1779104619097889,8598.498766447368,8410.131101679981,172.37836129324776,0.1598937816189644,0.4672295065750753,nan,nan,63,2.7361648082733154,0.3998672068119049,0.916789636232034,1.0,0.001
86,8627.792506167763,8439.194721422697,170.63039839895148,0.17967346349829122,8594.281712582237,8407.511623296523,170.2785911846878,0.1649158787458463,0.4670839820589338,nan,nan,63,2.7028346061706543,0.4060983657836914,0.9167956903305087,1.0,0.001
87,8628.327335673168,8439.682837464756,170.6251751892549,0.18019329213110127,8583.98376556626,8397.626931097275,170.69348316622856,0.15663422644138336,0.46653483931283307,nan,nan,63,2.709420919418335,0.39577043056488037,0.9183896854798965,1.0,0.001
88,8630.649516858553,8442.061809797933,170.54542380885073,0.18042310741835071,8617.910068139097,8430.622562265038,171.46761098302397,0.1581975841208508,0.4683679263842733,nan,nan,63,2.721708297729492,0.39774060249328613,0.9183353162205845,1.0,0.001
89,8634.114478089756,8445.280277108788,170.47297416056009,0.18361233824625947,8603.159921287594,8416.955614132989,170.22618653720482,0.1597793209821658,0.4676086488074826,nan,nan,63,2.702003002166748,0.3997240662574768,0.9172716389765537,1.0,0.001
90,8617.490755697838,8429.113927396616,170.85477774483817,0.1752199388872412,8623.058380815319,8432.672792821899,172.0722081464036,0.18313441677649217,0.4684818292918958,nan,nan,63,2.7313051223754883,0.42794206738471985,0.9167890237911889,1.0,0.001
91,8623.92744434328,8434.928303424576,170.78544536389802,0.1821368706405611,8626.630323367011,8436.776954593515,171.90085160104852,0.17952570453622288,0.468709837673302,nan,nan,63,2.7285847663879395,0.42370474338531494,0.9158685280075154,1.0,0.001
92,8621.039407601034,8431.778445136279,170.95468288794495,0.18306308519795425,8601.118494478384,8412.03553806391,173.09317269002585,0.15989814295356436,0.4673353189364412,nan,nan,63,2.747511148452759,0.39987266063690186,0.9167365444318767,1.0,0.001
93,8621.175652754935,8432.399557242716,170.73636759134163,0.18039708478110178,8587.28788768797,8400.383737664473,170.6667487352414,0.1623735479394296,0.4666879820196252,nan,nan,63,2.708996534347534,0.4029560089111328,0.9162620148865003,1.0,0.001
94,8612.91853412829,8424.265052279135,170.88927109797197,0.17764209076426082,8622.505734551221,8431.28375381814,171.85043839762983,0.19371628570825533,0.46840465561787886,nan,nan,63,2.7277843952178955,0.44013211131095886,0.9132578494625452,1.0,0.001
95,8610.172403665414,8421.29573322956,170.93062528452478,0.17946044753368637,8595.834234022557,8408.027688851034,172.05948965890067,0.15746906007591047,0.4671126639932618,nan,nan,63,2.7311031818389893,0.3968237042427063,0.9179402951848659,1.0,0.001
96,8609.726870888158,8421.148933123824,170.81680102814408,0.17761118878099255,8606.195055509868,8417.845651726973,172.1905142418424,0.16158960826863022,0.4676581025123596,nan,nan,63,2.7331831455230713,0.4019820988178253,0.9161549072382323,1.0,0.0005
97,8554.596404340931,8365.292520852914,172.18529768635455,0.1711856421447338,8535.881211818609,8348.535207648027,171.75636360340548,0.1558969360321088,0.46380750711699176,nan,nan,63,2.7262916564941406,0.3948378562927246,0.9201095821496569,1.0,0.0005
98,8542.945059181156,8353.434871358082,172.40543290905487,0.17104731953905938,8533.674958881578,8344.30174312735,173.3829825265067,0.15990188549783893,0.4635723228741409,nan,nan,63,2.752110719680786,0.3998773396015167,0.9170309201651224,1.0,0.0005
99,8538.96449497768,8349.075187969926,172.8875827645897,0.17001711515555704,8528.374383223685,8342.220269913063,170.87589854763863,0.1527820730343797,0.4634566894151214,nan,nan,63,2.7123160362243652,0.3908734619617462,0.9199256385417974,1.0,0.0005
100,8535.887908247181,8346.020316905546,172.75086550605027,0.17116694320413403,8531.216334292763,8345.412498531485,170.03155586414766,0.15772084017893426,0.4636340390022536,nan,nan,63,2.69891357421875,0.39714083075523376,0.9202052159270772,1.0,0.0005
101,8532.73634281015,8342.751248237782,172.9080048754699,0.17077136627937617,8521.076561031485,8332.985865542763,172.3947124050972,0.15695892565680625,0.46294367022084115,nan,nan,63,2.736424207687378,0.3961804211139679,0.919633905693756,1.0,0.0005
102,8532.555025258458,8342.49336231203,173.07124948143064,0.1699047409054032,8515.877063263628,8329.64904693374,171.1358421153592,0.1509234024617905,0.46275827826413896,nan,nan,63,2.7164418697357178,0.38848862051963806,0.9207976289733069,1.0,0.0005
103,8530.722751703477,8340.878289473685,172.91070671368362,0.16933756764221908,8531.463676280546,8343.134141506109,173.14975182095864,0.15179844581543056,0.4635074562148044,nan,nan,63,2.748408794403076,0.38961318135261536,0.9206653891594261,1.0,0.0005
104,8527.384967545817,8337.141840196193,173.14280585955856,0.17100324218434498,8532.599550634399,8343.535251703477,173.29926431985726,0.15765051151576795,0.4635297425259325,nan,nan,63,2.750782012939453,0.3970522880554199,0.9191666604221334,1.0,0.0005
105,8528.232142857143,8337.794767680922,173.25298957537888,0.1718437859326377,8519.433461583647,8331.720189144737,172.49462190785803,0.1521860957145691,0.46287334346233455,nan,nan,63,2.7380101680755615,0.3901103436946869,0.9205321590085473,1.0,0.0005
106,8531.747261219454,8341.420894766212,173.234836205504,0.170915432610458,8533.82017299107,8342.345005580357,176.19991755664796,0.15275378951004573,0.4634636208078915,nan,nan,63,2.7968242168426514,0.39083728194236755,0.9200770474185513,1.0,0.0005
107,8524.940426016212,8334.2339307742,173.68191436538123,0.1702458969408408,8512.77301163064,8327.70648055686,169.61933635051986,0.15447008408101878,0.46265036719185965,nan,nan,63,2.6923704147338867,0.39302682876586914,0.9190906506143989,1.0,0.0005
108,8522.639171170113,8332.49810928689,173.19744482972567,0.16943641096577608,8522.432874177632,8335.022225975094,172.19556501574982,0.15215214481927397,0.46305679042536513,nan,nan,63,2.733262777328491,0.39006683230400085,0.9211724950401953,1.0,0.0005
109,8520.909374265742,8330.815154340931,173.2063335906294,0.16887892099251425,8523.83482142857,8339.221562206298,169.12005959417587,0.15493066205566092,0.46329009331258614,nan,nan,63,2.684445381164551,0.3936123251914978,0.9205624962032996,1.0,0.0005
110,8523.69781631814,8333.393260984492,173.27526603067727,0.1702926005411865,8511.411889097744,8322.586062323779,173.48051441163946,0.15345324833590285,0.4623659006635049,nan,nan,63,2.7536590099334717,0.3917311131954193,0.9197968795271338,1.0,0.0005
111,8517.346334586466,8326.848919172933,173.52340422895617,0.16973981154816492,8527.03654399671,8335.016498766447,176.57341875348772,0.1544671602042994,0.46305646820175916,nan,nan,63,2.802752733230591,0.3930231034755707,0.9197774132683275,1.0,0.0005
112,8517.122180451128,8326.381839608788,173.7696932455651,0.16970716416835785,8515.263091811561,8327.247510867011,172.73980770254494,0.15275821862812328,0.4626248716411734,nan,nan,63,2.7419016361236572,0.3908429741859436,0.9205504485641227,1.0,0.0005
113,8518.077967134634,8327.479605997416,173.65219322720864,0.16946167627671607,8522.892475328947,8334.993736783365,172.5034545668982,0.1539531812856072,0.4630552153838308,nan,nan,63,2.738149642944336,0.3923686742782593,0.9205248262921167,1.0,0.0005
114,8513.157134780311,8322.555899024906,173.55726830045083,0.17044001604829515,8513.83579799107,8326.32942463581,171.9224118110829,0.15583964857391844,0.46257387068038597,nan,nan,63,2.7289276123046875,0.39476531744003296,0.9197290627214713,1.0,0.0005
