epoch,loss/total_train,loss/recon_train,loss/kl_train,loss/z_train,loss/total_val,loss/recon_val,loss/kl_val,loss/z_val,val/mse_px,val/ssim,val/psnr,val/active_dims,val/kl_per_dim_mean,val/z_rmse,val/z_corr,beta,lr
31,8619.533555568609,8447.817375469926,171.00533254523026,0.7108183142385984,8916.068410773027,8742.504177925282,172.88388635162124,0.6805378046250881,0.4856946833599779,nan,nan,63,2.7441887855529785,0.8249471783638,0.6461345584790823,1.0,0.001
32,8602.429511278195,8430.410196634164,171.30923817570047,0.7100972304666849,8909.220974800282,8737.226437676221,171.28455886267182,0.709860816934055,0.4854014643601009,nan,nan,63,2.7188026905059814,0.8425323963165283,0.6412944470182208,1.0,0.001
33,8590.721455738956,8418.720710467574,171.29188973563058,0.70887579684867,8971.431574541823,8801.283930039943,169.46408104000236,0.6836011248423641,0.48896021009387824,nan,nan,63,2.689906358718872,0.8268017172813416,0.6695853167031882,1.0,0.001
34,8576.39268459234,8403.51969645794,172.16680495183272,0.7061724008474135,8930.33500499295,8759.898342046523,169.75943956877055,0.6772183184336898,0.486661014924372,nan,nan,63,2.694594144821167,0.822932779788971,0.6514866064021588,1.0,0.001
35,8559.61234874295,8387.343621504935,171.56247613663064,0.7062621235399318,8961.390625,8789.560965401786,171.15508253054512,0.674652794249972,0.48830893097963546,nan,nan,63,2.716747283935547,0.8213725090026855,0.6675206339783415,1.0,0.001
36,8552.29303116189,8379.321858112076,172.26799309522585,0.703160154864304,8914.545509281015,8740.298343515038,173.5589273782601,0.6883594075539955,0.4855721321769227,nan,nan,63,2.754903554916382,0.8296743035316467,0.6672959755378101,1.0,0.001
37,8530.290993597275,8357.477942904135,172.12102135679777,0.692003668923127,8940.870565084586,8772.492907072368,167.6634343656382,0.7141249448733222,0.4873607066789068,nan,nan,63,2.6613247394561768,0.8450590968132019,0.6762210658655412,1.0,0.001
38,8526.663357612782,8353.784686325187,172.17810437195283,0.7005755500237745,8931.212831884399,8760.605586231202,169.90573521664268,0.7015350039740255,0.48670031970604916,nan,nan,63,2.696916341781616,0.8375768661499023,0.6697149337466414,1.0,0.001
39,8502.494717017153,8329.19921875,172.60412448510192,0.6913803448354391,8984.921214168233,8812.186222391918,172.05373548923578,0.6811963019514442,0.48956591383855147,nan,nan,63,2.7310118675231934,0.8253461718559265,0.688358688859645,1.0,0.001
40,8493.320734698073,8319.540134515977,173.0864937000705,0.6940512509274304,9071.706495242011,8899.506064967105,171.5467627962729,0.6536065219040204,0.49441700008578765,nan,nan,63,2.72296404838562,0.8084593415260315,0.6747732377255279,1.0,0.001
41,8481.327431126645,8307.631868979088,173.00793044011397,0.6875627202198917,8959.03851180686,8793.237480909305,165.13559522126852,0.6653473516155902,0.48851319094349566,nan,nan,63,2.6212000846862793,0.8156882524490356,0.6913092525133832,1.0,0.0005
42,8382.998634281015,8208.802822485903,173.52931741126497,0.6665265894025788,8915.365851151315,8742.246850035244,172.47854224183504,0.6403311477567917,0.48568038586387063,nan,nan,63,2.7377545833587646,0.8002069592475891,0.6878926915509339,1.0,0.0005
43,8359.45311031485,8184.4266550164475,174.37679525963347,0.6496795462934595,8909.424995594454,8741.73773055686,167.07283559239897,0.6143990226258013,0.4856521054766232,nan,nan,63,2.651949882507324,0.7838360667228699,0.6929281799653334,1.0,0.0005
44,8342.823550575658,8167.379115513393,174.8019300188337,0.6425382676429319,8930.055223507989,8757.992679452538,171.43118653261573,0.6314040265585247,0.4865551317544808,nan,nan,63,2.721129894256592,0.7946093082427979,0.6986728366257423,1.0,0.0005
45,8326.651268062735,8151.029950364192,174.97764862748915,0.6436718240716404,8949.931956355733,8776.671177455357,172.6412712613443,0.6194591463956618,0.4875928423458472,nan,nan,63,2.74033784866333,0.7870572209358215,0.6958067848027835,1.0,0.0005
46,8318.998127643326,8142.889696164239,175.4709033249016,0.6374884942420443,8946.911448543233,8771.771029135338,174.50144969968866,0.6388199777531445,0.4873206230034505,nan,nan,63,2.769864559173584,0.7992621064186096,0.7008417939118552,1.0,0.0005
47,8307.95131138393,8131.845192816025,175.47338649204798,0.6327042642392611,8959.123179041353,8784.0986328125,174.4114706856864,0.6132279585178634,0.48800547768298846,nan,nan,63,2.7684361934661865,0.783088743686676,0.6975065249075254,1.0,0.0005
48,8291.96667572251,8115.459502026551,175.87445515797552,0.6326540827303004,8956.255506931391,8781.639854029605,173.98834251461173,0.6273055139340853,0.4878689014822021,nan,nan,63,2.7617197036743164,0.7920262217521667,0.7023294246136252,1.0,0.0005
49,8289.992499559445,8113.008337494126,176.35315721554863,0.6309910535364223,8972.440701362782,8796.37044026081,175.4695580274539,0.6007376147392101,0.48868725981031147,nan,nan,63,2.785230875015259,0.7750726342201233,0.6978081996749546,1.0,0.0005
50,8274.06477619831,8096.797231114897,176.6378075162271,0.6297716910677745,8986.504199953008,8810.368648672462,175.5388577109889,0.5968105707849775,0.48946491936991987,nan,nan,63,2.7863311767578125,0.7725351452827454,0.7037077181981666,1.0,0.00025
51,8223.739221099624,8045.739118303572,177.38128535908865,0.6188240723502367,8966.12690906955,8786.935333940319,178.58355781727266,0.6079086966084358,0.4881630786379477,nan,nan,63,2.8346598148345947,0.7796849608421326,0.7106300409206657,1.0,0.00025
52,8212.24690510456,8033.9829945958645,177.65154088529428,0.6124056322234017,8981.02186618891,8805.764839344454,174.6686517242202,0.5883199792159232,0.48920914642792895,nan,nan,63,2.7725183963775635,0.7670201659202576,0.7040463241347782,1.0,0.00025
53,8196.085853060385,8017.465629405545,178.01156696520354,0.6086783722827309,8972.62672550517,8794.728434856674,177.30870331498915,0.5894544631018674,0.4885960248179902,nan,nan,63,2.8144237995147705,0.767759382724762,0.7080329122664769,1.0,0.00025
54,8187.333653959116,8008.035108523261,178.69425115370214,0.6042674692501699,8968.525743068609,8791.849939790884,176.08170978288004,0.5939418740738603,0.48843612303411155,nan,nan,63,2.794947624206543,0.7706762552261353,0.710450548712243,1.0,0.00025
55,8181.180568609023,8002.067030368891,178.5097714761146,0.6037886218917101,8966.971319901315,8789.791529605263,176.5741049400846,0.6056230906257056,0.4883217448578741,nan,nan,63,2.8027639389038086,0.7782178521156311,0.7185072857063451,1.0,0.00025
56,8173.285629846099,7993.873858229558,178.81090918519442,0.6008397446091014,8992.81133987312,8816.719873414004,175.51169591918028,0.5798507086316446,0.48981778424485284,nan,nan,63,2.7858996391296387,0.7614792585372925,0.71316477421918,1.0,0.00025
57,8166.195360226739,7986.44552543468,179.1513201491277,0.5985034296387121,9011.981849154135,8833.21991012688,178.18327974018297,0.5787776722047562,0.4907344539362685,nan,nan,63,2.828306198120117,0.7607743740081787,0.7162624228892768,1.0,0.00025
